key,0,1,2,3,4,5,6,7,8
150,"素材",False,True,False,False,"Supra","Supra","Supra",1515
151,"素材",False,True,False,False,"Balls","Balls","Balls",1516
152,"素材",False,True,False,False,"Worldwide","Worldwide","Worldwide",1604
153,"形容詞2",False,False,False,True,"Argent","","",0
154,"形容詞2",False,False,False,True,"Azure","","",0
155,"形容詞2",False,True,False,False,"Diamond","Diamond","Diamond",116
156,"形容詞2",False,False,True,False,"Eisen","","",0
157,"形容詞1",False,True,False,False,"Rubin","Rubin","Rubin",137
158,"形容詞1",False,True,False,False,"Silky","Silky","Silky",145
159,"形容詞2",False,False,False,True,"Velveteen","","",0
160,"形容詞2",False,False,False,True,"Best","","",0
161,"容姿",False,True,True,True,"","","",244
162,"形容詞1",False,False,False,True,"Charmantes","","",0
163,"形容詞1",False,False,False,True,"Dandy","","",0
164,"形容詞2",False,True,False,True,"Audacieux","Audacieux","Audacieux",280
165,"形容詞2",False,False,True,False,"Fée","","",0
166,"形容詞2",False,False,True,False,"Fortune","","",0
167,"形容詞2",False,False,True,False,"Geist","","",0
168,"形容詞2",False,True,False,False,"Justice","Justice","Justice",404
169,"形容詞1",False,False,False,True,"Oracle","","",0
170,"形容詞1",False,False,False,True,"Passion","","",0
171,"形容詞1",False,True,False,False,"Peace","Peace","Peace",421
172,"形容詞2",False,True,False,True,"Lys","Lys","Lys",457
173,"形容詞2",False,False,False,True,"Mandragora","","",0
174,"形容詞2",False,True,False,False,"Paprika","Paprika","Paprika",471
175,"形容詞1",False,False,False,True,"Bone","","",0
176,"形容詞1",False,False,False,True,"","","",494
177,"形容詞2",False,True,False,True,"Chanfrein","Chanfrein","Chanfrein",497
178,"形容詞1",False,False,False,True,"Miel","","",0
179,"形容詞1",False,False,False,True,"Minotaur","","",0
180,"形容詞1",False,False,True,False,"Desert","","",0
181,"形容詞1",False,False,True,False,"Désert","Désert","Désert",591
182,"形容詞1",False,False,True,False,"Eastern","","",0
183,"形容詞2",False,False,False,True,"Komet","","",0
184,"形容詞2",False,False,False,True,"Luna","","",0
185,"形容詞2",False,True,False,False,"Mond","Mond","Mond",615
186,"形容詞1",False,True,False,True,"Northern","Northern","Northern",623
187,"形容詞2",False,False,True,False,"Universe","Universe","Universe",649
188,"形容詞2",False,False,True,False,"Uranus","","",0
189,"形容詞2",False,False,True,False,"Ushio","","",0
190,"形容詞2",False,False,True,False,"Echo","","",0
191,"形容詞2",False,False,True,False,"Éclair","","",0
192,"形容詞2",False,False,True,False,"Été","Été","Été",677
193,"形容詞1",False,True,False,False,"Nuit","Nuit","Nuit",705
194,"形容詞2",False,True,True,True,"Orkan","Orkan","Orkan",710
195,"形容詞1",False,False,True,False,"Archère","","",0
196,"形容詞1",False,False,True,False,"Arrow","Arrow","Arrow",801
197,"形容詞1",False,False,True,False,"Attaquant","","",0
198,"形容詞1",False,True,False,False,"Tapferer","Tapferer","Tapferer",861
199,"形容詞2",False,True,False,False,"Flight","Flight","Flight",892
200,"容姿",False,False,False,True,"Flinke","","",0
201,"形容詞2",False,True,False,True,"Quick","Quick","Quick",925
202,"形容詞2",False,False,False,True,"Rapide","","",0
203,"形容詞2",False,False,False,True,"Runner","","",0
204,"形容詞2",False,False,False,True,"Victoire","","",0
205,"形容詞2",False,False,False,True,"Victor","","",0
206,"形容詞2",False,True,False,False,"Imperial","Imperial","Imperial",987
207,"形容詞2",False,True,False,False,"Lady","Lady","Lady",994
208,"形容詞2",False,True,True,True,"Maharaja","Maharaja","Maharaja",998
209,"形容詞1",False,True,False,False,"Scion","Scion","Scion",1035
210,"形容詞2",False,True,False,True,"Deep","Deep","Deep",1047
211,"形容詞2",False,False,False,True,"Fin","","",0
212,"形容詞2",False,False,False,True,"Letztes","","",0
213,"形容詞2",False,False,False,True,"Long","","",0
214,"形容詞2",False,True,False,False,"VI","VI","VI",1091
215,"形容詞2",False,True,False,False,"Hypérion","Hypérion","Hypérion",1116
216,"形容詞2",False,True,False,False,"","","",1121
217,"形容詞2",False,True,False,False,"Olympe","Olympe","Olympe",1129
218,"形容詞2",False,False,False,True,"des Mahlstroms","","",0
219,"形容詞2",False,True,True,True,"Eorzean","Eorzean","Eorzean",1151
220,"形容詞2",False,False,True,False,"Garlean","Garlean","Garlean",1152
221,"形容詞1",False,False,False,True,"Mhigois","","",0
222,"形容詞1",False,True,False,False,"Thavnairian","Thavnairian","Thavnairian",1171
223,"形容詞1",False,True,False,False,"Danseur","Danseur","Danseur",1194
224,"形容詞1",False,True,False,False,"Emblem","Emblem","Emblem",1199
225,"形容詞1",False,False,False,True,"Fresser","","",0
226,"形容詞2",False,True,False,True,"Rhapsody","Rhapsody","Rhapsody",1242
227,"形容詞2",False,False,False,True,"Roadster","","",0
228,"形容詞1",False,False,True,False,"Wark","","",0
229,"形容詞1",False,False,True,False,"Whisper","","",0
230,"形容詞2",False,True,False,False,"Early","Early","Early",1345
231,"形容詞2",False,False,False,True,"","","",0
232,"形容詞2",False,False,False,True,"","","",0
233,"形容詞2",False,True,True,True,"Unbreakable","Unbreakable","Unbreakable",1392
234,"容姿",False,False,False,True,"Undefeated","","",0
235,"形容詞2",False,True,False,False,"Excalipur","Excalipur","Excalipur",1399
236,"形容詞2",False,True,False,False,"","","",1456
237,"形容詞2",False,True,False,False,"Brother","Brother","Brother",1488
238,"形容詞2",False,False,False,True,"Bird","","",0
239,"形容詞2",False,True,True,True,"Above","Above","Above",1490
240,"形容詞1",False,True,False,False,"Bound","Bound","Bound",1542
241,"形容詞2",False,True,False,False,"Force","Force","Force",1576
242,"概念",False,True,False,False,"Razor","Razor","Razor",1598
243,"形容詞2",False,True,False,False,"Adamantoise","Adamantoise","Adamantoise",1602
244,"",False,False,False,False,"","","",0
245,"容姿",False,False,False,True,"Ambre","","",0
246,"容姿",False,False,False,True,"Amethyst","","",0
247,"容姿",False,True,False,False,"Beryl","","Beryl",0
248,"概念",False,True,False,False,"Béryl","","Béryl",0
249,"容姿",False,False,False,True,"Copper","","",0
250,"容姿",False,False,False,True,"Corail","","Corail",0
251,"容姿",False,True,True,False,"Superbe","Superbe","Superbe",234
252,"容姿",False,False,False,True,"Sweet","","",0
253,"容姿",False,False,True,True,"Transient","Transient","Transient",236
254,"容姿",False,False,True,False,"Ultimate","","",0
255,"容姿",False,False,True,False,"Ultime","","",0
256,"容姿",False,True,False,True,"Nana","Nana","Nana",322
257,"容姿",False,False,True,False,"Miracle","","",0
258,"容姿",False,False,True,False,"Néant","","",0
259,"容姿",False,False,True,False,"Nexus","","",0
260,"容姿",False,True,False,False,"Rêve","Rêve","Rêve",423
261,"容姿",False,False,False,True,"Spirit","","",0
262,"容姿",False,False,True,False,"Terror","","",0
263,"容姿",False,False,False,True,"Wunder","","",0
264,"容姿",False,True,False,False,"Safran","Safran","Safran",477
265,"容姿",False,True,False,False,"Stallion","Stallion","Stallion",567
266,"容姿",False,True,False,False,"Montagnarde","Montagnarde","Montagnarde",617
267,"容姿",False,False,False,True,"Impulse","Impulse","Impulse",775
268,"容姿",False,False,False,True,"Inferno","Inferno","Inferno",776
269,"容姿",False,True,False,False,"Rosinante","Rosinante","Rosinante",1131
270,"容姿",False,True,False,False,"Shiden","Shiden","Shiden",1136
271,"容姿",False,True,False,False,"Born","Born","Born",1383
272,"形容詞1",False,False,True,False,"Deus","","",0
273,"形容詞1",False,False,True,False,"Devil's","Devil's","Devil's",1581
274,"形容詞1",False,False,True,False,"Große","","",0
275,"性質",False,True,False,False,"Cuivré","Cuivré","Cuivré",31
276,"性質",False,True,False,False,"Goldenes","Goldenes","Goldenes",43
277,"性質",False,True,False,True,"Nacarat","Nacarat","Nacarat",56
278,"性質",False,False,False,True,"Noir","","",0
279,"性質",False,False,False,True,"Rouge","","",0
280,"性質",False,False,False,True,"Rousse","","",0
281,"競争",False,False,False,True,"Acier","","",0
282,"性質",False,True,False,False,"Cuivre","Cuivre","Cuivre",113
283,"形容詞2",False,True,False,False,"Rubis","Rubis","Rubis",138
284,"性質",False,True,False,False,"Turquoise","Turquoise","Turquoise",149
285,"性質",False,False,True,False,"Cool","Cool","Cool",164
286,"性質",False,False,True,False,"Dunkle","","",0
287,"性質",False,True,False,False,"Fantastic","Fantastic","Fantastic",174
288,"性質",False,False,False,True,"Klapprige","","",0
289,"性質",False,True,False,False,"Meilleur","Meilleur","Meilleur",202
290,"性質",False,False,False,True,"Meilleure","","",0
291,"性質",False,False,False,True,"Saint","","",0
292,"性質",False,False,False,True,"Sainte","","",0
293,"性質",False,True,False,False,"Pensive","Pensive","Pensive",325
294,"性質",False,True,False,False,"Génie","Génie","Génie",396
295,"性質",False,True,False,False,"Harmony","Harmony","Harmony",399
296,"性質",False,False,False,True,"Ayu","","",0
297,"性質",False,False,False,True,"Bat","","",0
298,"性質",False,False,False,True,"Leg","","",0
299,"性質",False,False,False,True,"Licorne","","",0
300,"性質",False,False,False,True,"Pelican","","",0
301,"性質",False,False,False,True,"Penne","","",0
302,"性質",False,False,False,True,"Poussinet","","",0
303,"概念",False,True,False,False,"Raven","Raven","Raven",558
304,"競争",False,False,False,True,"Tail","","",0
305,"概念",False,True,False,False,"Septentrional","Septentrional","Septentrional",636
306,"性質",False,False,False,True,"Akatsuki","","",0
307,"性質",False,False,False,True,"Aki","","",0
308,"性質",False,True,False,True,"Orage","Orage","Orage",707
309,"性質",False,False,False,True,"Summer","","",0
310,"性質",False,False,False,True,"Tailwind","","",0
311,"性質",False,True,False,True,"Typhoon","Typhoon","Typhoon",740
312,"性質",False,False,False,True,"Urara","","",0
313,"性質",False,True,False,False,"Kodama","Kodama","Kodama",777
314,"性質",False,False,False,True,"Quantum","","",0
315,"性質",False,False,False,True,"Radiant","","",0
316,"性質",False,False,True,False,"Axe","","",0
317,"性質",False,False,True,False,"Ballistic","Ballistic","Ballistic",807
318,"性質",False,False,True,False,"Battant","","",0
319,"性質",False,True,False,False,"Sautant","Sautant","Sautant",928
320,"性質",False,True,False,False,"Swift","Swift","Swift",934
321,"性質",False,True,False,False,"Victory","Victory","Victory",941
322,"称号",False,True,False,True,"Idol","Idol","Idol",985
323,"性質",False,True,False,True,"Millénium","Millénium","Millénium",1078
324,"性質",False,False,False,True,"Millennium","","",0
325,"性質",False,True,False,True,"V","V","V",1090
326,"性質",False,False,False,True,"X","","",0
327,"性質",False,False,False,True,"XI","","",0
328,"性質",False,False,False,True,"Yamato","","",0
329,"性質",False,False,False,True,"Gridanian","","",0
330,"性質",False,True,False,False,"Cart","Cart","Cart",1183
331,"性質",False,True,False,False,"Cry","Cry","Cry",1190
332,"性質",False,False,False,True,"Drowned","","",0
333,"性質",False,False,False,True,"","","",0
334,"性質",False,False,False,True,"","","",0
335,"性質",False,False,True,False,"Sweep","","",0
336,"性質",False,False,True,False,"Tempered","","",0
337,"性質",False,False,True,False,"Ticket","","",0
338,"性質",False,False,False,True,"Third","","",0
339,"性質",False,False,False,True,"Take","","",0
340,"性質",False,True,False,False,"Apocalypse","Apocalypse","Apocalypse",1318
341,"性質",False,True,False,False,"Sixth","Sixth","Sixth",1332
342,"形容詞1",False,False,False,True,"Brother's","","",0
343,"天文地理",False,False,True,False,"Raubahn's","","",0
344,"形容詞1",False,False,True,False,"","","",1379
345,"形容詞1",False,False,True,False,"Wonderbird","","",0
346,"形容詞1",False,False,True,False,"Juggernaut","","",0
347,"性質",False,False,False,True,"","","",0
348,"性質",False,True,False,False,"Roll","Roll","Roll",1450
349,"性質",False,True,False,False,"Mantra","Mantra","Mantra",1454
350,"性質",False,False,False,True,"Circumstances","Circumstances","Circumstances",1455
351,"性質",False,False,True,False,"Apron","Apron","Apron",1460
352,"性質",False,False,True,False,"Cockatrice","","",0
353,"性質",False,False,True,False,"Prigger","","",0
354,"形容詞1",False,True,True,True,"Fish","Fish","Fish",1475
355,"形容詞1",False,False,True,True,"Buster","Buster","Buster",1476
356,"概念",False,True,False,True,"Helper","Helper","Helper",1526
357,"性質",False,False,False,True,"Mast","","",0
358,"性質",False,False,False,True,"Free","","",0
359,"性質",False,False,True,False,"Mithril","","",0
360,"性質",False,False,True,False,"Écrin","","",0
361,"性質",False,False,True,False,"Idéal de","","",0
362,"性質",False,True,False,False,"Breaker","Breaker","Breaker",1579
363,"概念",False,False,False,True,"Gelbes","","",0
364,"概念",False,False,False,True,"Gold","","",0
365,"動物",False,True,False,False,"Goldene","","Goldene",0
366,"概念",False,True,True,True,"Green","Green","Green",44
367,"概念",False,False,True,False,"Pastel","Pastel","Pastel",64
368,"概念",False,True,True,False,"Pers","Pers","Pers",65
369,"概念",False,False,False,True,"Pourpre","","",0
370,"概念",False,False,False,True,"Schwarze","","",0
371,"概念",False,False,False,True,"Adorée","","",0
372,"概念",False,True,False,False,"Excellente","Excellente","Excellente",173
373,"概念",False,True,True,True,"Special","Special","Special",230
374,"動物",False,True,False,False,"Turbulente","Turbulente","Turbulente",355
375,"概念",False,False,False,True,"Ange","","",0
376,"概念",False,False,False,True,"Angel","Angel","Angel",365
377,"概念",False,True,False,False,"Espoir","Espoir","Espoir",380
378,"概念",False,True,False,False,"Capucine","Capucine","Capucine",435
379,"概念",False,False,True,False,"Clématite","","",0
380,"概念",False,False,False,True,"Fleur","Fleur","Fleur",441
381,"概念",False,False,False,True,"Flora","","",0
382,"形容詞2",False,True,False,False,"Gingembre","Gingembre","Gingembre",445
383,"概念",False,False,False,True,"Ginger","","",0
384,"概念",False,False,False,True,"Iris","","",0
385,"性質",False,True,False,False,"Kaede","Kaede","Kaede",451
386,"形容詞2",False,False,True,False,"Kiku","","",0
387,"形容詞2",False,False,True,False,"Laurel","","",0
388,"形容詞2",False,False,True,False,"Lavande","","",0
389,"動物",False,True,False,False,"Orchid","Orchid","Orchid",468
390,"概念",False,False,False,True,"Pomme","","",0
391,"概念",False,False,True,False,"Zitrone","Zitrone","Zitrone",481
392,"概念",False,False,False,True,"Adder","","",0
393,"概念",False,True,False,True,"Leaper","Leaper","Leaper",534
394,"概念",False,False,True,False,"Zu","Zu","Zu",581
395,"概念",False,True,True,False,"Comet","Comet","Comet",587
396,"概念",False,False,False,True,"Crag","","",0
397,"動物",False,True,False,False,"Étoile","Étoile","Étoile",595
398,"概念",False,False,False,True,"Neptune","Neptune","Neptune",621
399,"概念",False,True,False,False,"Arashi","Arashi","Arashi",661
400,"概念",False,True,False,False,"Night","Night","Night",703
401,"概念",False,True,True,True,"Sky","Sky","Sky",724
402,"形容詞2",False,True,False,False,"Snow","Snow","Snow",725
403,"概念",False,True,False,False,"Ombre","Ombre","Ombre",780
404,"概念",False,True,False,True,"Sparkling","Sparkling","Sparkling",792
405,"概念",False,True,False,False,"Lancer","Lancer","Lancer",838
406,"概念",False,False,True,False,"Lieutenant","Lieutenant","Lieutenant",840
407,"概念",False,False,False,True,"Marshal","Marshal","Marshal",841
408,"概念",False,True,False,False,"Rugged","Rugged","Rugged",850
409,"概念",False,False,True,False,"Sergent","","Sergent",0
410,"性質",False,True,False,False,"Bolide","Bolide","Bolide",878
411,"概念",False,False,False,True,"Coureuse","Coureuse","Coureuse",884
412,"形容詞2",False,True,False,False,"Fleet","Fleet","Fleet",891
413,"性質",False,True,False,False,"Galopant","Galopant","Galopant",901
414,"概念",False,True,False,True,"Countess","Countess","Countess",956
415,"概念",False,False,False,True,"Jeune","","",0
416,"概念",False,True,True,True,"Majesté","Majesté","Majesté",1002
417,"概念",False,True,True,True,"Partner","Partner","Partner",1019
418,"概念",True,False,False,False,"Pendragon","","",0
419,"概念",False,False,False,True,"Giant","","",0
420,"概念",False,False,False,True,"Maximal","Maximal","Maximal",1076
421,"概念",False,True,False,False,"Oller","Oller","Oller",1082
422,"概念",False,False,False,True,"Xanthe","","",0
423,"概念",False,False,False,True,"Dance","","",0
424,"概念",False,True,False,False,"Vide","Vide","Vide",1352
425,"概念",False,True,False,False,"Salvation","Salvation","Salvation",1420
426,"概念",False,False,True,False,"Hidebound","","",0
427,"植物",True,False,False,False,"Brun","","",0
428,"植物",True,False,False,False,"Grüne","","",0
429,"植物",True,False,False,False,"Silber","","",0
430,"植物",False,False,False,True,"Platinum","","",0
431,"植物",False,True,False,False,"Klappriges","Klappriges","Klappriges",197
432,"植物",False,False,False,True,"Limber","","",0
433,"植物",False,False,False,True,"Maximum","","",0
434,"植物",False,False,False,True,"Méritant","","",0
435,"植物",False,False,False,True,"Optimal","","",0
436,"植物",False,False,False,True,"Charmanter","","",0
437,"植物",False,False,False,True,"Elegant","","",0
438,"植物",False,False,False,True,"Braver","","",0
439,"植物",False,True,False,False,"Legend","Legend","Legend",405
440,"植物",False,False,True,False,"Coriandre","","",0
441,"植物",False,False,False,True,"","","",0
442,"植物",False,True,False,False,"Foot","Foot","Foot",521
443,"植物",False,False,False,True,"Fox","","",0
444,"植物",False,True,False,False,"Fuchs","","Fuchs",0
445,"植物",False,False,False,True,"Galaxie","","",0
446,"植物",False,True,False,False,"Galaxy","Galaxy","Galaxy",599
447,"植物",False,True,True,True,"Wave","Wave","Wave",743
448,"植物",False,False,False,True,"Burst","","",0
449,"植物",False,False,True,True,"Flamboyante","","",0
450,"植物",False,True,False,True,"Flamme","","Flamme",0
451,"植物",True,False,False,False,"Twinkling","","",0
452,"植物",True,False,False,False,"Amirale","","",0
453,"植物",False,True,False,False,"Fighter","Fighter","Fighter",829
454,"植物",False,False,False,True,"Firecracker","","",0
455,"植物",False,False,False,True,"Strike","","",0
456,"植物",False,True,False,False,"Tapfere","Tapfere","Tapfere",860
457,"植物",False,False,False,True,"Défi","","",0
458,"植物",False,True,True,False,"Glory","Glory","Glory",906
459,"植物",False,False,False,True,"Goer","","",0
460,"植物",False,False,False,True,"Comte","","",0
461,"植物",True,False,False,False,"Duchess","","",0
462,"植物",True,False,False,False,"Duchesse","","",0
463,"植物",False,False,False,True,"Held","","",0
464,"植物",False,False,False,True,"Hero","","",0
465,"植物",False,False,False,True,"Maestro","","",0
466,"",False,False,False,False,"","","",0
467,"植物",False,True,True,True,"Seigneur","Seigneur","Seigneur",1036
468,"植物",False,True,False,False,"III","III","III",1056
469,"植物",False,False,True,False,"Infinity","","",0
470,"植物",False,False,False,True,"IV","","",0
471,"植物",False,True,True,True,"Letzter","Letzter","Letzter",1071
472,"概念",False,False,False,True,"Quatorzième","","",0
473,"植物",False,False,False,True,"Asuka","","",0
474,"植物",False,False,False,True,"Jack","","",0
475,"植物",False,True,False,False,"Dancing","Dancing","Dancing",1193
476,"植物",False,True,True,True,"Gysahl","Gysahl","Gysahl",1209
477,"植物",False,False,True,True,"Quadrille","","",0
478,"植物",True,False,False,False,"Saddle","","",0
479,"植物",False,False,False,True,"Fascination","","",0
480,"植物",False,False,False,True,"Aen","","",0
481,"植物",False,False,True,False,"Gambrinous","Gambrinous","Gambrinous",1629
482,"動物",False,True,False,False,"Ambré","","Ambré",0
483,"動物",False,False,False,True,"Blaues","","",0
484,"動物",False,False,False,True,"Bleu","","",0
485,"動物",False,True,True,True,"Grüner","Grüner","Grüner",47
486,"形容詞1",False,True,False,False,"Schwarzer","Schwarzer","Schwarzer",77
487,"動物",True,False,False,False,"Silberne","","",0
488,"動物",False,True,False,False,"Xanthous","Xanthous","Xanthous",95
489,"動物",False,True,False,False,"Airain","Airain","Airain",100
490,"動物",False,False,False,True,"Bronze","","",0
491,"動物",False,True,False,False,"Charbon","Charbon","Charbon",107
492,"動物",False,True,False,False,"Seidiges","Seidiges","Seidiges",144
493,"動物",False,True,False,False,"Adoré","Adoré","Adoré",153
494,"",False,False,False,False,"","","",0
495,"",False,False,False,False,"","","",0
496,"動物",False,False,False,True,"Klappriger","","",0
497,"動物",False,False,False,True,"Saurer","","",0
498,"動物",False,True,False,False,"Edle","Edle","Edle",257
499,"",False,False,False,False,"","","",0
500,"動物",False,True,False,True,"Audacieuse","Audacieuse","Audacieuse",279
